ars,name,designation,postal_code,district,state,lat,lng,population
072325008113,Sankt Thomas,,54655,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.06757,6.599305,239
091770137137,Sankt Wolfgang,,84427,Erding,Bayern,48.218223,12.135093,4557
071405008134,Sargenroth,,55471,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.932263,7.51334,434
010615189096,Sarlhusen,,24616,Steinburg,Schleswig-Holstein,54.023134,9.792793,448
072335001061,Sarmersbach,,54552,Vulkaneifel,Rheinland-Pfalz,50.240818,6.878757,170
130725255092,Sarmstorf,,18276,Landkreis Rostock,Mecklenburg-Vorpommern,53.842857,12.218139,500
130755553122,Sarnow,,17392,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.751571,13.626423,334
130715151128,Sarow,,17111,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.794622,13.102113,688
032540028028,Sarstedt,Stadt,31157,Hildesheim,Niedersachsen,52.234449,9.855848,19405
010515175098,Sarzbüttel,,25785,Dithmarschen,Schleswig-Holstein,54.118843,9.184027,703
083175001116,Sasbach,,77880,Ortenaukreis,Baden-Württemberg,48.638758,8.091829,5357
083165005038,Sasbach am Kaiserstuhl,,79361,Emmendingen,Baden-Württemberg,48.13972,7.616064,3481
083175001118,Sasbachwalden,,77887,Ortenaukreis,Baden-Württemberg,48.618538,8.125871,2538
072335004236,Sassen,,56767,Vulkaneifel,Rheinland-Pfalz,50.266091,6.965932,94
130755558123,Sassen-Trantow,,17121,Vorpommern-Greifswald,Mecklenburg-Vorpommern,54.02358,13.187334,818
055700036036,Sassenberg,Stadt,48336,Warendorf,Nordrhein-Westfalen,51.988098,8.041446,14558
031510025025,Sassenburg,,38524,Gifhorn,Niedersachsen,52.509875,10.628875,11913
130730080080,Sassnitz,Stadt,18546,Vorpommern-Rügen,Mecklenburg-Vorpommern,54.51304,13.634476,8893
034530013013,Saterland,,26683,Cloppenburg,Niedersachsen,53.102801,7.678787,14378
130720093093,Satow,,18239,Landkreis Rostock,Mecklenburg-Vorpommern,53.988631,11.894345,6336
081275002073,Satteldorf,,74589,Schwäbisch Hall,Baden-Württemberg,49.170293,10.081515,5703
033595401037,Sauensiek,,21644,Stade,Niedersachsen,53.379351,9.599388,2525
091840141141,Sauerlach,,82054,München,Bayern,47.971744,11.653905,8063
071415009122,Sauerthal,,65391,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.085496,7.82097,141
084375003123,Sauldorf,,88605,Sigmaringen,Baden-Württemberg,47.94256,9.106323,2607
091805133129,Saulgrub,,82442,Garmisch-Partenkirchen,Bayern,47.667637,11.024935,1612
073315006058,Saulheim,,55291,Alzey-Worms,Rheinland-Pfalz,49.876373,8.14903,7893
010595974072,Saustrup,,24392,Schleswig-Flensburg,Schleswig-Holstein,54.671983,9.772102,181
130755551124,Sauzin,,17440,Vorpommern-Greifswald,Mecklenburg-Vorpommern,54.034625,13.784968,398
072335001062,Saxler,,54558,Vulkaneifel,Rheinland-Pfalz,50.139944,6.896739,58
145225129520,Sayda,Stadt,09619,Mittelsachsen,Sachsen,50.711291,13.423109,1659
064320021021,Schaafheim,,64850,Darmstadt-Dieburg,Hessen,49.921287,9.007365,9113
010595987073,Schaalby,,24882,Schleswig-Flensburg,Schleswig-Holstein,54.549079,9.63988,1474
010585888140,Schacht-Audorf,,24790,Rendsburg-Eckernförde,Schleswig-Holstein,54.313445,9.717681,4795
160615008083,Schachtebich,,37318,Eichsfeld,Thüringen,51.400806,10.049961,236
010605086070,Schackendorf,,23795,Segeberg,Schleswig-Holstein,53.957561,10.270569,870
010595952158,Schafflund,,24980,Schleswig-Flensburg,Schleswig-Holstein,54.759312,9.184822,3014
010515175099,Schafstedt,,25725,Dithmarschen,Schleswig-Holstein,54.079915,9.293675,1290
160720015015,Schalkau,Stadt,96528,Sonneberg,Thüringen,50.393575,11.005007,3111
071315004073,Schalkenbach,,53426,Ahrweiler,Rheinland-Pfalz,50.495773,7.15143,809
072335001063,Schalkenmehren,,54552,Vulkaneifel,Rheinland-Pfalz,50.165588,6.858851,598
092745223179,Schalkham,,84175,Landshut,Bayern,48.489387,12.417759,917
010515169100,Schalkholz,,25782,Dithmarschen,Schleswig-Holstein,54.246244,9.257028,567
059620056056,Schalksmühle,,58579,Märkischer Kreis,Nordrhein-Westfalen,51.241352,7.529389,10463
083365008075,Schallbach,,79597,Lörrach,Baden-Württemberg,47.654705,7.626845,855
073355010041,Schallodenbach,,67701,Kaiserslautern,Rheinland-Pfalz,49.544365,7.714968,861
083155014098,Schallstadt,,79227,Breisgau-Hochschwarzwald,Baden-Württemberg,47.957208,7.760755,6937
072325005114,Schankweiler,,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.897754,6.38314,201
034545408046,Schapen,,48480,Emsland,Niedersachsen,52.403274,7.559026,2438
130735362081,Schaprode,,18569,Vorpommern-Rügen,Mecklenburg-Vorpommern,54.514628,13.166426,407
010550044044,Scharbeutz,,23683,Ostholstein,Schleswig-Holstein,54.022793,10.750232,11694
072325008115,Scharfbillig,,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.932266,6.556557,129
033555407033,Scharnebeck,,21379,Lüneburg,Niedersachsen,53.293367,10.507995,3279
010555591037,Schashagen,,23730,Ostholstein,Schleswig-Holstein,54.134271,10.883528,1963
066330023023,Schauenburg,,34270,Kassel,Hessen,51.282921,9.342869,10352
094755431165,Schauenstein,St,95197,Hof,Bayern,50.277606,11.740779,1859
073405009042,Schauerberg,,66919,Südwestpfalz,Rheinland-Pfalz,49.313936,7.574934,181
092715202148,Schaufling,,94571,Deggendorf,Bayern,48.843583,13.067291,1487
071345005076,Schauren,,55758,Birkenfeld,Rheinland-Pfalz,49.806734,7.236209,478
071355005077,Schauren,,56865,Cochem-Zell,Rheinland-Pfalz,50.021426,7.268834,413
091870142142,Schechen,,83135,Rosenheim,Bayern,47.929188,12.123345,5316
081365005062,Schechingen,,73579,Ostalbkreis,Baden-Württemberg,48.87361,9.917603,2245
031595401031,Scheden,,37127,Göttingen,Niedersachsen,51.458993,9.726961,1783
084375002101,Scheer,Stadt,72516,Sigmaringen,Baden-Württemberg,48.072852,9.29442,2510
033570041041,Scheeßel,,27383,Rotenburg (Wümme),Niedersachsen,53.168787,9.482765,12690
082255008115,Schefflenz,,74850,Neckar-Odenwald-Kreis,Baden-Württemberg,49.401352,9.279178,3933
010595974074,Scheggerott,,24392,Schleswig-Flensburg,Schleswig-Holstein,54.667579,9.821155,324
145215130510,Scheibenberg,Stadt,09481,Erzgebirgskreis,Sachsen,50.54137,12.912503,1972
073345002027,Scheibenhardt,,76779,Germersheim,Rheinland-Pfalz,48.981189,8.139887,608
072335006237,Scheid,,54611,Vulkaneifel,Rheinland-Pfalz,50.359636,6.422302,122
097760125125,Scheidegg,M,88175,Lindau (Bodensee),Bayern,47.581684,9.848308,4432
160745053082,Scheiditz,,07646,Saale-Holzland-Kreis,Thüringen,50.904913,11.754755,54
071415003124,Scheidt,,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.338193,7.913673,359
095755518161,Scheinfeld,St,91443,Neustadt a.d.Aisch-Bad Windsheim,Bayern,49.665093,10.462384,4583
072325005116,Scheitenkorb,,54673,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.00726,6.2099,29
084250108108,Schelklingen,Stadt,89601,Alb-Donau-Kreis,Baden-Württemberg,48.372526,9.734923,6616
091729454454,Schellenberger Forst,,,Berchtesgadener Land,Bayern,47.68665,12.989581,0
032540029029,Schellerten,,31174,Hildesheim,Niedersachsen,52.187719,10.10173,7428
010575747070,Schellhorn,,24211,Plön,Schleswig-Holstein,54.227597,10.299476,1539
073365010091,Schellweiler,,66869,Kusel,Rheinland-Pfalz,49.515369,7.389569,492
084260134134,Schemmerhofen,,88433,Biberach,Baden-Württemberg,48.174074,9.795846,8807
010560044044,Schenefeld,Stadt,22869,Pinneberg,Schleswig-Holstein,53.600982,9.822462,19909
010615168097,Schenefeld,,25560,Steinburg,Schleswig-Holstein,54.046014,9.481184,2820
071435007066,Schenkelberg,,56244,Westerwaldkreis,Rheinland-Pfalz,50.580571,7.781031,632
120735303490,Schenkenberg,,17291,Uckermark,Brandenburg,53.363791,13.947967,630
120710337337,Schenkendöbern/Derbno,,03172,Spree-Neiße,Brandenburg,51.957956,14.635866,3401
083255004050,Schenkenzell,,77773,Rottweil,Baden-Württemberg,48.310998,8.371174,1814
066320019019,Schenklengsfeld,,36277,Hersfeld-Rotenburg,Hessen,50.819098,9.845903,4217
051700036036,Schermbeck,,46514,Wesel,Nordrhein-Westfalen,51.692901,6.87098,13516
091765115160,Schernfeld,,85132,Eichstätt,Bayern,48.904766,11.106551,3291
097725709197,Scherstetten,,86872,Augsburg,Bayern,48.180734,10.640778,1092
094710185185,Scheßlitz,St,96110,Bamberg,Bayern,49.974937,11.032239,7129
071325009098,Scheuerfeld,,57584,Altenkirchen (Westerwald),Rheinland-Pfalz,50.787358,7.841131,2088
072325005117,Scheuern,,54673,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.021201,6.306745,32
091815140138,Scheuring,,86937,Landsberg am Lech,Bayern,48.169958,10.89664,2000
091860151151,Scheyern,,85298,Pfaffenhofen a.d.Ilm,Bayern,48.499525,11.453122,4883
057660060060,Schieder-Schwalenberg,Stadt,32816,Lippe,Nordrhein-Westfalen,51.913825,9.153219,8098
010605086071,Schieren,,23795,Segeberg,Schleswig-Holstein,53.944727,10.390998,262
010585896141,Schierensee,,24241,Rendsburg-Eckernförde,Schleswig-Holstein,54.256838,9.983332,336
093750196196,Schierling,M,84069,Regensburg,Bayern,48.834571,12.139713,8395
073335007067,Schiersfeld,,67823,Donnersbergkreis,Rheinland-Pfalz,49.694578,7.762734,223
071415011125,Schiesheim,,65623,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.275884,8.053627,282
033520050050,Schiffdorf,,27619,Cuxhaven,Niedersachsen,53.531085,8.652806,14598
073380025025,Schifferstadt,Stadt,67105,Rhein-Pfalz-Kreis,Rheinland-Pfalz,49.385557,8.374595,21387
100430116116,Schiffweiler,,66578,Neunkirchen,Saarland,49.371056,7.129121,15805
120625202440,Schilda,,03253,Elbe-Elster,Brandenburg,51.606556,13.387897,419
130745455072,Schildetal,,19209,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.625299,11.15033,719
072355008119,Schillingen,,54429,Trier-Saarburg,Rheinland-Pfalz,49.634538,6.785774,1165
095715502198,Schillingsfürst,St,91583,Ansbach,Bayern,49.286469,10.259851,2770
010575785071,Schillsdorf,,24637,Plön,Schleswig-Holstein,54.116231,10.123873,868
083255004051,Schiltach,Stadt,77761,Rottweil,Baden-Württemberg,48.290209,8.342344,3517
097715703162,Schiltberg,,86576,Aichach-Friedberg,Bayern,48.461785,11.249492,1927
160615014113,Schimberg,,37308,Eichsfeld,Thüringen,51.257824,10.165593,2140
073405001043,Schindhard,,66996,Südwestpfalz,Rheinland-Pfalz,49.141842,7.820682,519
010585824142,Schinkel,,24214,Rendsburg-Eckernförde,Schleswig-Holstein,54.355838,9.954902,1051
010535391109,Schiphorst,,23847,Herzogtum Lauenburg,Schleswig-Holstein,53.708361,10.461627,685
120660285285,Schipkau,,01998,Oberspreewald-Lausitz,Brandenburg,51.518499,13.899221,6726
146250525525,Schirgiswalde-Kirschau,Stadt,02681,Bautzen,Sachsen,51.092621,14.428566,5849
093745329154,Schirmitz,,92718,Neustadt a.d.Waldnaab,Bayern,49.654345,12.169349,2122
094795443147,Schirnding,M,95706,Wunsiedel i.Fichtelgebirge,Bayern,50.081415,12.228168,1115
147300270270,Schkeuditz,Stadt,04435,Nordsachsen,Sachsen,51.396211,12.221712,18905
150880330330,Schkopau,,06258,Saalekreis,Sachsen-Anhalt,51.389674,11.985224,10815
160745005116,Schkölen,Stadt,07619,Saale-Holzland-Kreis,Thüringen,51.041988,11.821689,2559
031580039039,Schladen-Werla,,38315,Wolfenbüttel,Niedersachsen,52.022227,10.540154,8566
072315008114,Schladt,,54534,Bernkastel-Wittlich,Rheinland-Pfalz,50.033506,6.84047,154
130745458073,Schlagsdorf,,19217,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.730826,10.824221,1296
081165003063,Schlaitdorf,,72667,Esslingen,Baden-Württemberg,48.604296,9.222445,1882
093745326155,Schlammersdorf,,95519,Neustadt a.d.Waldnaab,Bayern,49.801953,11.735868,870
057660064064,Schlangen,,33189,Lippe,Nordrhein-Westfalen,51.808914,8.842969,9257
064390014014,Schlangenbad,,65388,Rheingau-Taunus-Kreis,Hessen,50.094773,8.102652,5967
081175005043,Schlat,,73114,Göppingen,Baden-Württemberg,48.654497,9.707148,1668
120675708438,Schlaubetal,,15890,Oder-Spree,Brandenburg,52.142495,14.533249,1800
091890141141,Schleching,,83259,Traunstein,Bayern,47.720215,12.396406,1743
160695004041,Schlechtsart,,98663,Hildburghausen,Thüringen,50.328646,10.622424,122
091735108142,Schlehdorf,,82444,Bad Tölz-Wolfratshausen,Bayern,47.657932,11.315207,1327
072355006120,Schleich,,54340,Trier-Saarburg,Rheinland-Pfalz,49.812242,6.840519,237
072325008118,Schleid,,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.060082,6.489339,368
160635056068,Schleid,,36419,Wartburgkreis,Thüringen,50.695362,9.952184,1008
053660036036,Schleiden,Stadt,53937,Euskirchen,Nordrhein-Westfalen,50.529592,6.476481,13578
146265237490,Schleife / Slepo,,02959,Görlitz,Sachsen,51.544149,14.539279,2531
160745014084,Schleifreisen,,07629,Saale-Holzland-Kreis,Thüringen,50.888943,11.824196,420
160750098098,Schleiz,Stadt,07907,Saale-Orla-Kreis,Thüringen,50.577418,11.807287,8501
130735361082,Schlemmin,,18320,Vorpommern-Rügen,Mecklenburg-Vorpommern,54.222447,12.682921,266
120615114428,Schlepzig/Słopišća,,15910,Dahme-Spreewald,Brandenburg,52.028481,13.895191,615
010575775072,Schlesen,,24256,Plön,Schleswig-Holstein,54.321544,10.328605,571
010590075075,Schleswig,Stadt,24837,Schleswig-Flensburg,Schleswig-Holstein,54.514941,9.566657,25352
145215130520,Schlettau,Stadt,09487,Erzgebirgskreis,Sachsen,50.559371,12.952013,2208
160690042042,Schleusegrund,,98667,Hildburghausen,Thüringen,50.520715,10.875128,2528
160690043043,Schleusingen,Stadt,98553,Hildburghausen,Thüringen,50.509068,10.749262,10225
092729460460,Schlichtenberger Wald,,,Freyung-Grafenau,Bayern,48.856451,13.655603,0
010515169102,Schlichting,,25779,Dithmarschen,Schleswig-Holstein,54.31014,9.089378,245
120625209445,Schlieben,Stadt,04936,Elbe-Elster,Brandenburg,51.722303,13.384798,2344
083365005078,Schliengen,,79418,Lörrach,Baden-Württemberg,47.754977,7.577673,6200
084365003069,Schlier,,88281,Ravensburg,Baden-Württemberg,47.770627,9.674581,4054
081175002044,Schlierbach,,73278,Göppingen,Baden-Württemberg,48.673712,9.517788,3940
071405004135,Schlierschied,,55483,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.875729,7.441683,172
091820131131,Schliersee,M,83727,Miesbach,Bayern,47.737233,11.859528,6591
065350015015,Schlitz,Stadt,36110,Vogelsbergkreis,Hessen,50.675319,9.558584,9271
130715160174,Schloen-Dratow,,17192,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.533755,12.788142,839
057540036036,Schloß Holte-Stukenbrock,Stadt,33758,Gütersloh,Nordrhein-Westfalen,51.912069,8.656299,26297
071335006089,Schloßböckelheim,,55596,Bad Kreuznach,Rheinland-Pfalz,49.805891,7.744573,374
160685012048,Schloßvippach,,99195,Sömmerda,Thüringen,51.106507,11.141288,1309
010615138098,Schlotfeld,,25551,Steinburg,Schleswig-Holstein,53.95926,9.583146,219
083155015102,Schluchsee,,79859,Breisgau-Hochschwarzwald,Baden-Württemberg,47.818958,8.179958,2577
160745053085,Schlöben,,07646,Saale-Holzland-Kreis,Thüringen,50.892175,11.69093,892
064350025025,Schlüchtern,Stadt,36381,Main-Kinzig-Kreis,Hessen,50.347107,9.524202,15723
094710220220,Schlüsselfeld,St,96132,Bamberg,Bayern,49.756792,10.619344,5932
073405006044,Schmalenberg,,67718,Südwestpfalz,Rheinland-Pfalz,49.333977,7.730362,749
010605024072,Schmalensee,,24638,Segeberg,Schleswig-Holstein,54.082608,10.270751,476
010605043073,Schmalfeld,,24640,Segeberg,Schleswig-Holstein,53.876899,9.983686,1931
160660063063,Schmalkalden,Stadt,98574,Schmalkalden-Meiningen,Thüringen,50.722559,10.45159,19323
059580040040,Schmallenberg,Stadt,57392,Hochsauerlandkreis,Nordrhein-Westfalen,51.153811,8.285496,24711
010585889143,Schmalstede,,24241,Rendsburg-Eckernförde,Schleswig-Holstein,54.19323,10.030205,286
130755563125,Schmatzin,,17390,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.924291,13.551272,281
010515166103,Schmedeswurth,,25724,Dithmarschen,Schleswig-Holstein,53.926172,9.040335,182
160695002044,Schmeheim,,98530,Hildburghausen,Thüringen,50.572759,10.58158,252
097729451451,Schmellerforst,,,Augsburg,Bayern,48.319902,10.517877,0
100440117117,Schmelz,,66839,Saarlouis,Saarland,49.440709,6.85793,16981
093760159159,Schmidgaden,,92546,Schwandorf,Bayern,49.421793,12.090854,3103
093710148148,Schmidmühlen,M,92287,Amberg-Sulzbach,Bayern,49.267033,11.921251,2322
071345005077,Schmidthachenbach,,55758,Birkenfeld,Rheinland-Pfalz,49.732605,7.470974,376
097715705163,Schmiechen,,86511,Aichach-Friedberg,Bayern,48.212774,10.965841,1352
160715051083,Schmiedehausen,,99518,Weimarer Land,Thüringen,51.068321,11.662581,344
160755011099,Schmieritz,,07819,Saale-Orla-Kreis,Thüringen,50.721312,11.799257,376
010535358110,Schmilau,,23911,Herzogtum Lauenburg,Schleswig-Holstein,53.664589,10.75597,566
071345002078,Schmißberg,,55765,Birkenfeld,Rheinland-Pfalz,49.664538,7.20325,204
073405009224,Schmitshausen,,66484,Südwestpfalz,Rheinland-Pfalz,49.307094,7.511618,403
071355003078,Schmitt,,56825,Cochem-Zell,Rheinland-Pfalz,50.166003,7.014425,120
064340009009,Schmitten im Taunus,,61389,Hochtaunuskreis,Hessen,50.270038,8.444191,9323
071335010090,Schmittweiler,,67829,Bad Kreuznach,Rheinland-Pfalz,49.691497,7.705859,167
120715101341,Schmogrow-Fehrow/Smogorjow-Prjawoz,,03096,Spree-Neiße,Brandenburg,51.850577,14.211951,804
160755013101,Schmorda,,07389,Saale-Orla-Kreis,Thüringen,50.645049,11.587096,87
160770043043,Schmölln,Stadt,04626,Altenburger Land,Thüringen,50.895281,12.354035,13953
146250530530,Schmölln-Putzkau,,01877,Bautzen,Sachsen,51.122415,14.234279,2972
094725416184,Schnabelwaid,M,91289,Bayreuth,Bayern,49.8123,11.583504,966
033545403021,Schnackenburg,Stadt,29493,Lüchow-Dannenberg,Niedersachsen,53.037209,11.566732,447
091890142142,Schnaitsee,,83530,Traunstein,Bayern,48.070544,12.371168,3679
095740155155,Schnaittach,M,91220,Nürnberger Land,Bayern,49.559467,11.341063,8561
093710150150,Schnaittenbach,St,92253,Amberg-Sulzbach,Bayern,49.547992,12.003698,4304
010535343111,Schnakenbek,,21481,Herzogtum Lauenburg,Schleswig-Holstein,53.385426,10.50018,907
010595949076,Schnarup-Thumby,,24891,Schleswig-Flensburg,Schleswig-Holstein,54.646805,9.642282,523
150845052442,Schnaudertal,,06712,Burgenlandkreis,Sachsen-Anhalt,50.97691,12.194753,875
073355010042,Schneckenhausen,,67699,Kaiserslautern,Rheinland-Pfalz,49.538595,7.744368,576
094765434171,Schneckenlohe,,96277,Kronach,Bayern,50.21247,11.193223,948
096760156156,Schneeberg,M,63936,Miltenberg,Bayern,49.639942,9.247183,1762
145210530530,Schneeberg,Stadt,08289,Erzgebirgskreis,Sachsen,50.594426,12.644409,13377
033545407022,Schnega,,29465,Lüchow-Dannenberg,Niedersachsen,52.890334,10.892015,1168
091720131131,Schneizlreuth,,83458,Berchtesgadener Land,Bayern,47.690229,12.802281,1375
095710199199,Schnelldorf,,91625,Ansbach,Bayern,49.198316,10.178253,3567
071335009204,Schneppenbach,,55608,Bad Kreuznach,Rheinland-Pfalz,49.845613,7.408664,239
033580019019,Schneverdingen,Stadt,29640,Heidekreis,Niedersachsen,53.118479,9.787463,19016
071405008138,Schnorbach,,55497,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.990977,7.611385,258
084255006110,Schnürpflingen,,89194,Alb-Donau-Kreis,Baden-Württemberg,48.273078,9.994004,1425
072355008122,Schoden,,54441,Trier-Saarburg,Rheinland-Pfalz,49.638919,6.577197,763
032515406031,Scholen,,27251,Diepholz,Niedersachsen,52.740308,8.769239,760
096775620182,Schollbrunn,,97852,Main-Spessart,Bayern,49.835206,9.463565,881
150905052485,Schollene,,14715,Stendal,Sachsen-Anhalt,52.677054,12.217038,1058
083265003055,Schonach im Schwarzwald,,78136,Schwarzwald-Baar-Kreis,Baden-Württemberg,48.143166,8.199878,3800
091815143139,Schondorf am Ammersee,,86938,Landsberg am Lech,Bayern,48.05274,11.09193,3776
096725606149,Schondra,M,97795,Bad Kissingen,Bayern,50.269823,9.859881,1613
091900148148,Schongau,St,86956,Weilheim-Schongau,Bayern,47.813096,10.896888,12572
091875162173,Schonstett,,83137,Rosenheim,Bayern,47.982988,12.241296,1426
096780174174,Schonungen,,97451,Schweinfurt,Bayern,50.051285,10.304632,7628
083365007081,Schopfheim,Stadt,79650,Lörrach,Baden-Württemberg,47.650141,7.822962,20332
082375001061,Schopfloch,,72296,Freudenstadt,Baden-Württemberg,48.457702,8.550542,2598
095710200200,Schopfloch,M,91626,Ansbach,Bayern,49.12167,10.304867,2890
073355011204,Schopp,,67707,Kaiserslautern,Rheinland-Pfalz,49.351081,7.687583,1495
120600198198,Schorfheide,,16244,Barnim,Brandenburg,52.850132,13.682846,10632
081195003067,Schorndorf,Stadt,73614,Rems-Murr-Kreis,Baden-Württemberg,48.805051,9.528152,41647
093720158158,Schorndorf,,93489,Cham,Bayern,49.159752,12.592112,3031
073315006059,Schornsheim,,55288,Alzey-Worms,Rheinland-Pfalz,49.846568,8.174349,1600
130725258094,Schorssow,,17166,Landkreis Rostock,Mecklenburg-Vorpommern,53.683274,12.566081,412
034550015015,Schortens,Stadt,26419,Friesland,Niedersachsen,53.540474,7.948406,20995
130765665121,Schossin,,19073,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.544627,11.217915,247
065350016016,Schotten,Stadt,63679,Vogelsbergkreis,Hessen,50.502258,9.124329,9641
120625207464,Schraden,,04928,Elbe-Elster,Brandenburg,51.425191,13.694503,510
083255005053,Schramberg,Stadt,78713,Rottweil,Baden-Württemberg,48.225467,8.386187,20610
150885051340,Schraplau,Stadt,06279,Saalekreis,Sachsen-Anhalt,51.439277,11.666911,1020
066340021021,Schrecksbach,,34637,Schwalm-Eder-Kreis,Hessen,50.834852,9.285498,2938
010535313113,Schretstaken,,21493,Herzogtum Lauenburg,Schleswig-Holstein,53.586533,10.539293,505
082260082082,Schriesheim,Stadt,69198,Rhein-Neckar-Kreis,Baden-Württemberg,49.47608,8.664038,15209
091850158158,Schrobenhausen,St,86529,Neuburg-Schrobenhausen,Bayern,48.561245,11.264967,17815
081270075075,Schrozberg,Stadt,74575,Schwäbisch Hall,Baden-Württemberg,49.344875,9.979876,5777
